date,EUR,USD,JPY,GBP,SGD,AUD,CNY,CAD,MYR,RUB
2017-07-03,15199.045575,13363.15286,117.853346,17302.835468,9670.200132,10245.302426,1965.634931,10286.469756,3110.205365,225.075037
2017-07-04,15186.954176,13366.19024,118.33919,17290.201462,9673.028108,10175.003799,1966.044115,10336.068422,3111.245398,224.85435
2017-07-05,15166.155132,13363.20261,118.060632,17280.52477,9676.678429,10157.18784,1965.327144,10310.397125,3111.252447,223.020861
2017-07-06,15297.695916,13387.31965,118.318021,17363.579313,9688.740031,10148.597674,1969.015935,10314.520768,3115.482007,222.423399
2017-07-07,15283.23887,13402.17783,117.696838,17275.300116,9701.388977,10207.761078,1969.767198,10407.680109,3118.852688,222.164094
2017-07-08,15283.241,13402.33253,117.696357,17275.722206,9701.360509,10208.034404,1969.772565,10410.144653,3118.92498,222.052734
2017-07-09,15286.681042,13402.29187,117.574999,17276.56058,9697.329978,10193.174684,1969.792644,10403.809837,3118.893743,221.965086
2017-07-10,15271.141629,13396.15086,117.438695,17255.298332,9673.149197,10190.131643,1969.254755,10388.961938,3119.003416,222.309065
2017-07-11,15367.920511,13390.3765,117.722325,17218.141547,9694.5306,10229.079485,1968.880578,10371.293083,3116.904249,220.463736
2017-07-12,15270.217082,13369.38046,117.964428,17235.690568,9706.243981,10267.395063,1970.005092,10485.788596,3116.260421,222.969238
2017-07-13,15222.985252,13346.1434,117.656268,17278.574073,9717.947646,10331.351669,1967.732164,10486.974635,3110.590344,222.997827
2017-07-14,15234.360652,13285.27655,118.110885,17393.431023,9690.35037,10422.113523,1961.146424,10509.422726,3095.978353,224.618154
2017-07-15,15234.389549,13285.30175,118.111046,17393.691739,9690.439433,10422.133292,1961.153039,10509.44266,3095.998655,224.615124
2017-07-16,15306.659726,13335.31502,118.629192,17482.28873,9730.397394,10435.090357,1968.556252,10548.004762,3107.718897,224.386284
2017-07-17,15291.220771,13323.39357,118.340153,17389.377914,9727.305865,10381.892085,1968.269527,10493.33982,3108.490309,224.838941
2017-07-18,15372.364032,13308.16299,118.826056,17348.893859,9738.44031,10540.952215,1972.985637,10534.443909,3106.437116,224.870322
2017-07-19,15354.12275,13315.24879,119.006559,17350.214727,9729.315117,10599.371763,1972.29343,10566.819133,3107.699386,226.052296
2017-07-20,15507.256206,13330.34758,119.14025,17284.305249,9756.459061,10596.123796,1972.82334,10581.824488,3107.249184,226.002563
2017-07-21,15527.272897,13310.1336,119.743968,17296.220599,9777.373138,10548.361573,1967.092339,10612.279823,3108.326448,223.903307
2017-07-22,15527.385292,13310.38522,119.74606,17296.322812,9777.557973,10548.477386,1967.15569,10616.628158,3108.37795,224.417828
2017-07-23,15554.652513,13312.13826,119.987135,17311.648387,9775.111805,10550.702813,1967.420589,10621.584652,3108.816378,224.184234
2017-07-24,15493.365675,13308.18138,119.639922,17335.132708,9769.910569,10549.991581,1971.229066,10641.096862,3112.231356,221.84081
2017-07-25,15519.210539,13323.39744,118.935628,17355.405169,9774.336028,10569.595126,1973.965331,10652.496894,3113.059703,222.540947
2017-07-26,15643.458173,13333.23227,119.968708,17485.288995,9833.129739,10667.951314,1974.395685,10707.101488,3113.364437,224.697263
2017-07-27,15565.718115,13315.22659,119.841452,17410.076608,9803.005706,10618.287698,1975.23347,10617.779666,3113.864374,224.142932
2017-07-28,15666.467494,13326.21058,120.427769,17501.097354,9828.531187,10658.239955,1978.286192,10719.022691,3113.920725,224.320091
2017-07-29,15666.56242,13326.13466,120.428389,17500.767814,9828.402705,10658.179234,1978.263175,10718.875406,3113.910262,223.853149
2017-07-30,15656.976675,13324.24372,120.562974,17513.004022,9817.450427,10639.562831,1977.991274,10691.383596,3113.453856,223.374603
2017-07-31,15754.509709,13322.3285,120.722298,17583.750412,9826.682673,10656.669253,1981.318849,10650.960977,3112.686302,222.991428
2017-08-01,15742.657884,13323.32622,120.640996,17597.377193,9801.968895,10600.654196,1983.517426,10618.480645,3109.954791,221.0468
2017-08-02,15793.087433,13323.36442,120.289344,17623.49791,9791.623676,10598.829348,1982.640565,10596.384793,3115.789326,220.246346
2017-08-03,15838.621297,13325.34887,121.251097,17514.917022,9817.035053,10604.879207,1984.400544,10602.347867,3115.510245,220.852631
2017-08-04,15682.439821,13315.17553,120.343435,17360.072399,9793.738805,10563.240195,1979.271883,10530.575461,3113.088014,222.246406
2017-08-05,15682.437984,13315.17397,120.345139,17360.070365,9793.881732,10563.071358,1979.298131,10530.490945,3113.138599,222.246713
2017-08-06,15684.489426,13313.15147,120.169514,17368.982596,9783.327065,10558.367742,1979.012195,10530.640366,3112.673008,222.42353
2017-08-07,15719.836064,13318.15951,120.241646,17362.15194,9776.08749,10543.859261,1981.671397,10506.511869,3111.67589,221.986307
2017-08-08,15649.615565,13310.31103,120.883362,17284.098002,9761.155053,10510.187007,1985.138066,10503.966342,3106.90951,222.289357
2017-08-09,15686.437547,13332.217,121.159963,17347.234402,9780.519242,10522.5823,1998.227973,10501.612395,3109.859625,222.126095
2017-08-10,15756.890973,13384.21833,122.681683,17367.215543,9813.987733,10532.783249,2013.848493,10505.995738,3119.609899,222.714074
2017-08-11,15799.214759,13355.39222,122.467615,17376.032344,9825.77671,10558.206557,2004.955904,10539.126766,3110.527556,223.27443
2017-08-12,15798.995375,13355.20677,122.466622,17376.017135,9825.495696,10558.143416,2004.900975,10538.980422,3110.491608,223.27021
2017-08-13,15794.771321,13353.21557,122.238101,17366.422039,9816.591978,10555.400985,2004.611082,10536.16195,3110.064066,223.242109
2017-08-14,15720.550718,13345.33271,121.386579,17300.818946,9787.915002,10483.042725,2000.928502,10484.854661,3109.299874,222.698952
2017-08-15,15687.6675,13358.36263,120.78624,17188.911574,9776.033071,10455.498129,1998.408651,10475.421797,3110.842622,223.793705
2017-08-16,15752.158719,13375.31549,121.611278,17241.563744,9814.368256,10610.782276,1999.305751,10594.477132,3115.566866,225.13792
2017-08-17,15658.378529,13366.30508,122.250815,17197.139983,9778.625259,10529.458398,2003.051876,10537.925796,3112.677731,225.703756
2017-08-18,15720.163764,13359.30957,122.402115,17198.982388,9804.494132,10603.973179,2002.867963,10621.678224,3115.394381,227.347189
2017-08-19,15720.038643,13359.36044,122.404163,17199.269305,9804.459511,10604.013557,2002.911623,10621.803121,3115.435305,227.34523
2017-08-20,15711.587646,13361.29125,122.209864,17200.426429,9799.116441,10593.017886,2003.174072,10615.488893,3115.929173,226.371631
2017-08-21,15770.415373,13348.39498,122.495166,17217.070786,9808.505386,10599.684735,2003.352076,10631.766105,3114.72309,225.702297
2017-08-22,15691.097619,13341.19884,121.574997,17107.61033,9791.561841,10557.084512,2003.155939,10616.39492,3116.658336,225.943289
2017-08-23,15785.993759,13355.26644,122.619291,17098.461668,9819.687835,10566.460516,2006.207996,10647.415683,3123.936629,226.245485
2017-08-24,15734.666926,13332.29798,121.738324,17070.36693,9791.209245,10534.119751,2001.825503,10654.246564,3116.428198,225.444186
2017-08-25,15918.418231,13343.13653,122.008647,17194.985154,9849.295823,10599.633414,2007.516114,10696.415483,3123.722426,227.826096
2017-08-26,15918.627067,13343.31158,122.010404,17195.210737,9849.425037,10599.772471,2007.575676,10696.641559,3123.712217,227.829046
2017-08-27,15953.089633,13343.3237,122.060707,17219.635948,9841.588202,10601.466436,2007.544275,10696.737025,3123.751618,227.593721
2017-08-28,15952.606539,13330.15755,122.618105,17231.108116,9836.012477,10565.067963,2017.13524,10653.046871,3125.806369,227.701801
2017-08-29,15969.891454,13338.37274,121.503725,17236.825582,9844.108121,10616.08903,2022.623505,10658.164191,3126.955521,226.842379
2017-08-30,15870.844269,13344.36457,120.826058,17241.226608,9826.917662,10552.992519,2024.376285,10566.947966,3124.873154,228.198203
2017-08-31,15892.190739,13340.22275,121.12579,17260.406208,9837.124385,10594.87797,2024.650966,10693.651051,3124.898454,229.972556
2017-09-01,15823.479503,13340.14263,120.999268,17278.187014,9833.802139,10644.523499,2035.050491,10763.908718,3124.821128,232.196152
2017-09-02,15823.905961,13340.34392,121.002586,17278.447726,9834.023014,10644.853992,2035.06878,10766.590469,3124.860959,232.221079
2017-09-03,15854.13817,13340.14748,121.498232,17294.321043,9830.110075,10625.87418,2035.054336,10776.695033,3124.778347,231.360309
2017-09-04,15872.300817,13339.24033,121.470178,17239.951831,9829.369182,10604.204027,2043.723516,10746.358863,3124.661007,230.645834
2017-09-05,15907.296793,13337.15485,122.814421,17392.35675,9857.905635,10679.720098,2041.046152,10783.07557,3134.41491,231.78581
2017-09-06,15910.547703,13336.38019,122.197582,17400.422982,9880.629887,10682.606967,2044.81416,10900.900909,3147.540332,232.501074
2017-09-07,16008.906595,13305.16236,122.863091,17435.673385,9934.489438,10723.742956,2052.293491,10986.468238,3161.813074,233.771934
2017-09-08,15891.995774,13200.20953,122.414562,17422.339215,9844.364213,10645.931246,2037.909066,10857.935651,3148.792274,230.33795
2017-09-09,15891.874011,13200.26731,122.414099,17422.415477,9844.55414,10645.891987,2037.930571,10857.893866,3148.813568,230.340325
2017-09-10,15867.355772,13200.21194,121.945291,17419.813321,9830.070552,10627.847686,2037.899999,10863.299049,3148.875474,230.22374
2017-09-11,15741.62642,13160.31452,120.287243,17330.797672,9775.825852,10559.253585,2016.782806,10868.388709,3130.359845,229.942689
2017-09-12,15794.443086,13190.25531,119.66677,17528.811426,9790.866471,10579.966079,2018.886758,10834.686186,3135.967426,228.854255
2017-09-13,15696.291627,13201.20911,119.453643,17433.092255,9777.659435,10535.849822,2018.508812,10848.13923,3149.466455,228.021936
2017-09-14,15798.935215,13249.30305,120.524995,17751.417575,9840.613084,10603.429329,2022.155296,10892.315006,3151.489496,230.177833
2017-09-15,15817.505048,13238.1445,119.549957,17991.498369,9846.952521,10608.847689,2021.096935,10862.156407,3160.895036,229.744977
2017-09-16,15817.791832,13238.22634,119.550955,17991.609595,9846.866908,10609.083313,2021.097087,10862.312686,3160.891935,229.744683
2017-09-17,15804.205058,13236.33782,119.038966,17968.285916,9829.815321,10584.667035,2020.799508,10848.390175,3160.486291,228.636053
2017-09-18,15848.805675,13248.33364,118.819594,17905.815243,9833.101001,10561.322077,2015.719054,10787.666835,3164.121193,228.088306
2017-09-19,15922.361508,13273.199,118.939354,17938.209855,9854.774739,10625.954865,2017.212692,10796.573097,3167.850605,228.49897
2017-09-20,15766.806973,13277.38582,117.975884,17909.981682,9829.203086,10645.584436,2020.917236,10755.448302,3168.880105,228.320474
2017-09-21,15866.422067,13277.18065,118.078402,18027.400747,9838.30094,10533.850075,2015.939729,10773.434477,3164.186729,229.268479
2017-09-22,15911.345575,13310.1588,118.883969,17962.912359,9896.985434,10611.28466,2019.7908,10792.13732,3172.030886,231.846453
2017-09-23,15911.535086,13310.31733,118.88513,17963.126306,9897.103311,10611.495643,2019.775012,10792.090851,3172.038428,231.556065
2017-09-24,15879.202632,13310.26523,118.375329,17978.098803,9878.114386,10601.396417,2019.770171,10780.597927,3172.063809,231.071005
2017-09-25,15802.927931,13325.34489,119.232174,17958.685836,9863.246675,10579.616913,2013.199127,10773.091729,3179.643386,231.437618
2017-09-26,15766.778362,13375.27342,119.016313,17981.143268,9865.153244,10537.187373,2015.222479,10817.655201,3180.756855,231.20575
2017-09-27,15789.147642,13435.14362,119.030877,18000.647963,9882.996881,10548.785054,2023.352814,10762.92468,3183.690867,230.868748
2017-09-28,15920.265549,13510.25575,120.134496,18144.069714,9945.639203,10601.850188,2028.847191,10862.691862,3205.949463,233.334929
2017-09-29,15920.175259,13470.37869,119.810833,18046.647584,9927.611316,10568.89888,2024.616159,10807.25493,3192.691074,234.234948
2017-09-30,15919.851678,13470.2641,119.80926,18046.494065,9927.453699,10568.808973,2024.605022,10807.07629,3192.70175,234.231163
2017-10-01,15908.889171,13470.21555,119.578617,18039.420324,9923.030012,10562.969464,2024.573381,10798.633598,3192.690243,234.039167
2017-10-02,15886.479108,13535.2802,120.013419,17969.173847,9938.527205,10597.454002,2034.370944,10813.08584,3198.272283,233.958047
2017-10-03,15911.097344,13540.34384,119.979774,17928.531116,9943.851595,10610.390584,2035.107545,10840.427073,3205.148901,233.443619
2017-10-04,15848.554781,13473.17339,119.412401,17825.430501,9895.903304,10592.783658,2025.00577,10795.033523,3188.071657,233.622383
2017-10-05,15760.309708,13453.15797,119.288618,17640.246997,9861.934516,10481.374,2022.009627,10703.358212,3181.859844,232.994574
2017-10-06,15840.594495,13501.2555,119.961523,17639.476744,9903.944704,10505.669032,2029.238685,10779.273385,3187.182462,232.153054
2017-10-07,15840.540284,13501.3677,119.961432,17639.623334,9903.954358,10505.756338,2029.261649,10779.190844,3187.193901,232.158216
2017-10-08,15859.672817,13503.24263,119.974531,17667.232707,9895.602739,10505.825544,2029.543452,10770.798706,3187.689181,232.157323
2017-10-09,15872.22365,13515.35716,119.967839,17762.09691,9914.943666,10486.61346,2040.500511,10766.120603,3196.97157,231.862448
2017-10-10,15967.78365,13512.25788,120.270635,17850.217813,9967.070554,10522.663853,2056.269033,10799.784104,3203.406727,232.848882
